file_name,event_ind,cluster_ind,cluster_E,cluster_Pt,cluster_Eta,cluster_Phi,cluster_nCells,cluster_ENG_CALIB_TOT,type,pred_cluster_ENG_CALIB_TOT,pred_type,pred_prob
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,4856,0,334.33154,215.27757,-1.0084156,0.6735396,322,313.8618,pi0,314.02225,pi0,0.001091711
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,4769,6,0.5917405,0.24193996,1.5428402,-1.8059983,9,0.9504302,pion,0.5677492,pion,0.9668969
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,4493,5,10.570136,2.2530434,2.227341,-3.136306,80,12.874325,pion,11.250329,pion,0.997729
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,19135,0,1.3197068,1.3192482,-0.02636495,1.4946706,49,1.0805761,pi0,1.0392885,pi0,0.17668399
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,15886,2,36.57598,5.4424815,2.592722,-1.5379003,35,54.580147,pion,44.572784,pion,0.9986958
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,15177,3,1.2937799,0.54389673,1.5122745,-0.64393586,1,0.16198443,pi0,0.15374139,pi0,0.3955627
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,2287,0,671.19934,278.1089,-1.5282191,2.4253237,244,620.44617,pi0,643.1407,pi0,0.0059049553
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,9773,1,2.885964,1.9626579,0.9354981,-2.885492,48,2.4043503,pi0,2.2095482,pi0,0.34746134
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,18438,1,8.563616,7.7772913,0.44597313,2.6915703,163,8.630174,pi0,9.4221,pi0,0.0040990864
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,6958,0,769.8837,81.60152,2.9347184,-0.5814126,46,779.8535,pi0,772.24255,pi0,0.011659257
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,16962,0,261.26215,92.97679,1.6930406,-0.25476936,245,221.99052,pi0,224.93373,pi0,0.0040629962
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,4879,0,108.03242,33.500614,1.8390582,0.69893575,136,106.33815,pion,109.39493,pion,0.99419075
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,15358,4,7.8910813,3.9315882,-1.3210461,1.3114121,82,6.1391735,pion,6.5419936,pion,0.99916744
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,10904,0,3.081615,2.9125187,-0.33913168,2.6082573,41,2.8662202,pi0,2.8679824,pi0,0.058488496
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,12020,0,237.03163,148.34395,-1.045246,2.4177659,185,241.93379,pion,240.66647,pion,0.99678254
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,10523,0,694.66736,312.1853,-1.438173,1.56093,163,597.8983,pi0,598.5186,pi0,0.00307649
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,10741,1,29.366022,19.125475,0.99347055,1.3033471,44,27.452381,pion,34.809498,pion,0.99749243
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,88,1,18.367506,8.037479,-1.4678863,2.4401479,152,19.67234,pion,21.950468,pion,0.9873053
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,11687,0,14.513939,2.9183753,-2.2869651,-2.2173238,51,15.125835,pion,15.606045,pion,0.9997578
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,7809,10,4.6191792,1.4589854,1.8196936,0.8366851,49,4.1777034,pion,3.8175998,pi0,0.48972028
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,13810,3,2.2775328,0.5799469,2.0444396,-0.7644108,22,2.5300653,pion,2.2425485,pi0,0.40570727
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,1918,2,5.7485127,1.5968473,-1.9541826,-1.0986893,62,6.3733926,pion,6.415673,pion,0.99307984
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,12414,5,6.0567493,1.931821,-1.8093956,-1.3243698,70,5.59672,pion,5.5929065,pion,0.9966419
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,18434,0,796.41833,683.0965,0.5683312,-0.5528801,328,795.4052,pi0,796.6609,pi0,0.0032139902
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,14755,0,8.1203785,5.348071,0.978681,-1.1597145,66,7.296466,pi0,7.4646807,pi0,0.15664822
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,15049,5,2.8272169,1.1640508,-1.5351734,-0.18484318,33,3.788356,pion,3.2958493,pion,0.9950884
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,1998,4,0.5561345,0.38069648,-0.9265366,-0.40965918,10,0.8547117,pion,0.53957754,pion,0.97218895
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,5780,0,23.261276,15.4786415,0.9649223,0.80213135,118,23.151447,pion,21.42007,pi0,0.14073147
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,14412,0,36.46761,28.665432,0.72202253,-0.61968774,113,35.449196,pi0,35.36021,pi0,0.14157885
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,372,0,1858.808,628.5182,-1.7475803,-0.83615386,413,1866.5052,pion,1855.381,pi0,0.02918273
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,16730,1,11.873938,5.114273,-1.4854733,-0.9306176,1,1.341579,pi0,1.3910171,pi0,0.28721341
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,17856,1,5.332793,1.2084571,2.1645856,0.73910075,11,1.3521136,pion,3.2003293,pion,0.9938069
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,18081,0,24.14247,23.448803,0.24264137,0.72071177,93,22.41461,pi0,22.87518,pi0,0.017308123
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,11769,1,180.28468,60.424522,-1.7569432,-0.71093374,114,244.84314,pion,220.71678,pion,0.9990695
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,16928,0,277.95596,56.91802,-2.268346,0.43374538,174,271.61517,pi0,273.79312,pi0,0.002976235
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,17363,0,4.4128833,2.4122772,-1.2122896,-1.0822915,64,2.7274637,pion,2.5130987,pion,0.9985123
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,13990,0,982.8626,703.66486,0.8637171,1.7156329,240,1039.7151,pion,1028.5635,pion,0.99999475
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,13208,3,2.9744174,1.2113194,-1.5471772,1.3754013,14,3.7736075,pion,4.059003,pion,0.9963567
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,12596,1,5.634714,3.0692933,-1.2165164,3.0075426,67,4.03692,pion,4.3708696,pion,0.9919024
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,11781,1,0.57470924,0.36300865,-1.033386,0.5480943,14,0.30009207,pi0,0.39887992,pion,0.5915212
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,10844,0,590.3844,563.80615,0.3058592,1.4420111,140,633.2475,pion,634.354,pion,0.99996793
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,11976,3,5.720934,2.4595516,-1.4875144,0.5415585,1,0.6251382,pi0,0.68139255,pi0,0.32922813
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,3006,0,6.316321,1.8884035,-1.8774177,2.4014504,36,6.0196543,pi0,6.1011744,pi0,0.1416219
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,7280,13,1.6766086,0.2597571,-2.551873,-1.4195082,8,1.3954372,pion,1.1500036,pi0,0.47300974
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,8250,0,33.868042,12.1241665,-1.6867211,-0.13726392,158,37.032726,pion,37.67203,pion,0.9996526
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,19861,0,922.5808,136.83441,2.5960052,1.2920568,85,993.55,pion,996.6289,pion,0.9994972
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,1686,1,304.0109,45.902,2.5779533,0.5865704,65,357.46295,pion,359.78647,pion,0.99856645
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,12720,1,17.551779,9.603674,1.2111578,1.0311325,88,10.332124,pion,9.489668,pion,0.99822587
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,3384,1,0.81062335,0.668835,-0.6401554,0.24029242,15,1.2510864,pion,0.72528166,pion,0.97613305
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,19231,1,69.69162,28.49327,1.542877,-1.4536498,109,84.1424,pion,85.95796,pion,0.99869066
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,14740,0,41.67459,7.135362,-2.450565,1.3971562,23,53.40048,pion,46.973103,pion,0.99737275
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,6908,0,36.622482,25.191914,-0.91984344,3.1058555,148,32.403275,pi0,31.91307,pi0,0.09142964
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,1810,1,1.979537,0.3249381,2.4933255,-2.0106504,14,2.1284173,pi0,2.2212753,pi0,0.31146717
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,4702,1,2.27163,1.9797212,-0.53658557,1.6533417,29,2.1208746,pi0,2.181232,pi0,0.24300018
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,15144,0,1.3085347,1.0996034,0.60708565,1.4084921,37,1.2572969,pion,1.2594845,pi0,0.13921025
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,19390,1,12.522693,2.6544287,-2.2330332,-3.0901442,49,13.146295,pi0,12.502824,pi0,0.0030982343
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,19519,2,8.716043,8.369842,0.28663912,-1.1043493,82,10.36319,pion,12.232843,pion,0.99844104
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,8670,0,368.50507,76.42815,-2.255319,-1.1791422,289,413.54208,pion,409.77997,pion,0.9963308
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,5549,0,29.0387,3.0711749,-2.9369082,-0.78404605,14,26.042553,pi0,28.683968,pi0,0.14363936
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,12332,4,1.2396294,0.5810138,1.3908494,1.3201296,18,0.35969815,pion,0.25057095,pion,0.80069035
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,6700,0,182.16441,99.31883,1.2154135,-0.9310039,315,190.20694,pion,194.44655,pion,0.99933296
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,6128,0,159.651,145.73282,-0.4336407,0.3166275,180,159.63997,pi0,158.93588,pi0,0.003067388
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,10846,1,1.6449673,0.55603456,-1.7479199,-0.8486786,17,1.27322,pion,1.563308,pion,0.98912686
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,5636,0,28.519817,2.9687078,-2.9528997,0.73590237,10,26.671732,pi0,27.892803,pi0,0.09714251
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,2874,1,9.79164,5.0009217,1.2923429,0.75560236,130,8.293429,pion,9.320628,pion,0.970974
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,3107,2,4.7194357,1.7171967,1.6692697,-2.2305322,36,4.7169785,pion,4.551927,pion,0.9280245
